"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Uganda","UGA","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","15710747853044.5","17146859619238.8","17589220766363.5","17161828084666","17082671717272.4","16894095419695.8","18261973454964.1","19344761279500.3","20265126949462.6","21263532764422.1","21882292504226.8","23627588244323.5","25353935966423.2","29317140952312.8","31426969525785.2","33183811223783.3","34245039796309.7","36860576670260.7","38537147791387.6","40005324143220.2","42959647607044.7","45676848402035.2","48809981623154.2","51914144369336.1","57785439358590","63148264266584.5","67315420680376.5","73091288396973.3","76376217930846.8","82700901130898.6","86599692303289.2","90453788009774.6","96001878859783","98837319437563.1","105195081524468","108518045313300","112064690661164","121963126127972","122765848429374",
"Ukraine","UKR","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3550944540945.49","3317816261232.22","3116790050482.05","2330844195915.19","1741760713361.87","1443106679264.29","1175107836873.39","1143886749637.88","1131561742663.59","1138799303244.2","1125295527383.48","1188753069183.53","1252140887072.89","1393445243490.6","1541738570366.32","1860411136737.33","2179937807925.29","2586197820095.65","2762960862726.61","2186709121513.85","2322402617991.96","2577108769338.78","2680345307992.48","2718155527782.35","2583002220826.02","2307015423551.77","2385367000000","2525600515568","2626661824405.07","2692635468442.09","2730484003629.91",
"Upper middle income","UMC","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","495560639540.884","507983533610.77","502726091576.68","501240994819.577","517493480884.366","519136175204.519","541865128182.527","516841529272.488","522459298261.228","557192187677.395","571882335055.409","573098500158.76","569500553374.931","579414947164.878","570539115758.318","598587288422.523","619385510680.125","621952717294.46","658031798420.088","699954259130.399","738086941532.234","751292886071.388","678272482791.339","605055289786.774","601552790828.591","609858279770.266","671847073131.786","735869597708.99","748753912354.582","760913339930.177","746184767600.742","775230288048.409","840140294967.724","863350236523.331","928052145134.048","916655615156.123","968255852173.1","1026086851250.29","1081525409926.22","1052745459233.9","1018675624620.66","985164382627.076","915590457111.943","906693235003.271","941018912110.12","988070047713.407","1022854316897.22","1096411341936.06","1180158061918.8","1242538174412.76","1361601821876.16","1433989304018.42","1480957314175.69","1562653656795.78","1618032242113.48","1623089636969.8","1726406254400","1771974536494.34","1775114968243.27","1786357609863.83","1685703468584.9",
"United States","USA","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","5258519659691.16","5424046868012.7","5704052605198.03","6023554437070.17","5948668541107.05","5941546754222.31","6262157208174.9","6536726936512.94","6896660384964.1","7100491811830.18","7037422391981.95","7223253560677.8","7107924367936.3","7449276241574.59","7995309577262.1","8329886953110.19","8611496902313.51","8892697538582.04","9264416697246.81","9600635369934.05","9766155180461.66","9766562237054.48","10105719116974","10390734539433.8","10810169757926.9","11094275749679.9","11515733653139.9","12045489465495.9","12622091621742.3","13205794333308.7","13719967643390.9","13881124430152.2","14129100929511.2","14515125591273.4","15051330216938.3","15546533933009.4","15977210269369.8","16276797956773.1","16164541617143.8","15851941045285.6","16228805084495.9","16452565398791","16832843469632.3","17172766650819.7","17624679703027.3","18238300569000","18585411286709.6","19029097263568.2","19611660229185.4","20060414177228.8","",
"Uzbekistan","UZB","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32466075017553.7","34146178956110.3","35761787321212","37573610730533.8","39058714240088.3","40590130983495.6","41736883697735.3","44549945701373.5","47040442571481.1","51104187399426.4","55851974102400.1","59354359438871.6","65207335652092","74042027200000","80501393834590","85578989103848.1","90821391820506.8","98071887285805","103293378794490","106485769369614","112221816428341","118328196217561","125057276000988","129866495304793",
"St. Vincent and the Grenadines","VCT","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","25853077031.916","20373155697.764","21941159817.4084","24410095023.6929","26724770499.8549","26914683054.5919","27525492218.8894","29040178012.8452","29644667502.0468","28713714483.0471","27329734656.5934","28077104688.479","27784539048.1556","27072417098.9878","28385409684.5347","29685965030.6574","28461523098.6186","30054942616.0395","32206739129.855","34396893249.0317","33290757038.9138","32304960174.6091","33824031340.603","34530220133.2215","41943151000","38825393962.9671","39370879658.7465","46216227025.349","44840950244.7528","42532080521.5833","40007996573.3186","51896321912.3614","63951899732.8639","73177659003.4404","78566834154.6166","88219996421.6931","67098413340.3815","82579904255.7388","87404669565.1664","86187434461.1497","77652159586.3063","64355579619.1614","","","","","","",
"British Virgin Islands","VGB","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4467783814.5033","4628651221.56697","4837549428.20839","5143190332.32628","4809862933.55621","4854503727.79188","4154627338.76293","4203000000","4189183582.69308","3887505290.44916","3409483622.35067","3092332123.41198","2966545064.37768","3029369916.07489","3087467657.69385","2983846851.95689","3008105861.98368","","",
"Vietnam","VNM","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","523450366797534","547351918143857","558704239981230","602862521484284","662433807117751","739790634814962","804619700882423","875290831043312","947641415361249","1.0054158806013E+15","1.05368888787537E+15","1.10318989034571E+15","1.18041571841043E+15","1.2299103324031E+15","1.28809741126602E+15","1.32563875551807E+15","1.52544537722625E+15","1.64730119555102E+15","1.74474498157867E+15","1.85196397840799E+15","1.98385697290298E+15","2.15782768548943E+15","2.28389142915613E+15","2.47680735947448E+15","2.57364696889377E+15","2.79237129397748E+15","3.03887617125413E+15","3.35235111799983E+15","3.63910968596005E+15","3.88187522514846E+15","4.22254829682768E+15","4.25619380507708E+15",
"Vanuatu","VUT","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40387782861.5742","41173684738.0901","43343797867.9219","44126255065.3526","56683004858.5067","56946999961.0895","55546438375.0739","56768308265.3423","57560190138.4856","56707161216.5368","60290980089.6374","60743675909.8787","63065144700.4153","58810564901.3694","61565463442.1573","67970513322.5272","78786778775.2538","78883405858.0534","68662107443.9346",
"World","WLD","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1627165078.7565","","1650013883.30594","1712445282.14222","","","","","","","","","","","","","","","",
"Kosovo","XKX","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3407741951.56102","3629498288.28723","3882765000","4068129579.39339","4256521669.04059","4564575558.25723","4775618193.3966","5038985767.01878","5197164716.82859","5453904693.80174","5783503836.90633","6110289934.05326","6382802208.60821","6695287987.59923","6018153543.30493",
"Yemen, Rep.","YEM","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","512580861634.939","525769057328.572","551189559731.601","585685828398.565","639428834208.621","673312355468.087","706955681443.068","765854720319.167","809304877539.406","854057524177.92","889410947565.797","937193530353.492","977780650812.722","1071823085425.83","1168279518298.41","1165361952079.43","1164118170404.91","1167962140937.95","1208348170121.01","1270130694012.51","1394662784363.85","1429176811942.36","1397146076711.08","1374883310775.67","1463099058963.46","1441486309564.09","1450117282074.49","1493287040763.91","1545997166220.79","1567101094553.05","1555459391457.69","1539869357787.28","1497874561833.6","1505761188798.59","1554350653210.02","1584922037439.82","1669925469401.42","1703664593932.23","1702104725350.05","1727345447395.93","1782358313958.66","1836427751765.22","1921631038986.08","2004498423854.35","2108313822917.05","2225606466376.07","2380280814801.25","2527580518895.48","2617510267992.51","2625891555864.34","2748007900000","2889229998121.84","2917276844861.05","2977869212141.35","3019135096161.29","3080657082188.68","3108830654236.64","3194217279530.05","3194663767906.21","3223356692899.18","3076090201858.97",
"Zambia","ZMB","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38116684564","39624561597.8825","42145770383.4672","43824656071.5338","43628352319.8148","44919838642.6219","47435846861.4922","50487978634.3419","52933584013.9691","54854341145.7047","58906431627.1848","60093100973.5035","67398657132.1512","75536445548.7735","84487575527.6421","80138874135.9885","97215915400","","","","","","","","","","",
"Zimbabwe","ZWE","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","9260350429.8546","8624884046.82748","8383158792.75308","8683273506.49106","8920689824.6157","9568432161.36031","9864165409.93899","10328933634.7045","10658900999.7166","11480135603.2621","11824972518.4277","11952836493.443","13401332836.5054","14097356069.5165","14839895591.6704","16252352645.7311","14389384563.284","14023414333.0497","15564044826.8904","15866437882.1233","18365446808.4855","18684308061.6125","19511382306.3518","18620703772.006","18086347873.9144","17987136782.3374","16550169046.844","13558726214.2322","12401420882.8569","11453738758.4181","11102175498.8553","10838418133.9759","9090031838.11947","10734537792.9498","12846592750.99","14670026964.0292","17114849900","17455348576.5208","17870249855.8101","18188317617.8889","18325797487.3193","19186999994.2573","19858000010.957","","",
