"standard_deviation_of_life_satisfaction","all_causes_disability_adjusted_life_years_who_2015","share_of_population_covered_by_health_insurance_ilo_2014","current_health_expenditure_per_capita_ppp_current_international","haq_index_ihme_2017","beds_in_for_profit_privately_owned_hospitals_per_1_000_population_oecd","beds_in_not_for_profit_privately_owned_hospitals_per_1_000_population_oecd","beds_in_publicly_owned_hospitals_per_1_000_population_oecd","acute_care_beds_per_1_000_population_oecd","dentists_per_100_000_population_oecd","for_profit_privately_owned_hospitals_per_million_population_oecd","general_hospitals_per_million_population_oecd","hospitals_per_million_population_oecd","long_term_care_beds_per_1_000_population_oecd","midwives_per_1_000_live_births_oecd","not_for_profit_privately_owned_hospitals_per_million_population_oecd","nurses_per_1_000_population_oecd","physicians_per_1_000_population_oecd","psychiatric_care_beds_per_1_000_population_oecd","psychiatrists_per_1_000_population_oecd","publicly_owned_hospitals_per_million_population_oecd","surgical_specialists_per_1_000_population_oecd","hospital_beds_per_1_000_population_oecd","years_lived_with_disability_ihme","out_of_pocket_expenditure_per_capita_on_healthcare_ppp_usd_who_global_health_expenditure","total_gross_official_disbursements_for_medical_research_and_basic_heath_sectors"
2.01840998876385,33783,100,1084.619757,74.4,0.501473660702106,0.637358527523929,3.66851966010216,3.77143852220569,1.19106933754136,6.02183733164665,14.8185688047053,21.6295549901809,0.649145880282711,72.6784323959534,2.8755240040435,13.3878311299713,5.41313164242353,0.711731288004003,0.156673116075433,13.1496743628993,0.736512330961885,4.57578110204241,9.51,374.66376,1.24e+09
2.134913683,19878,99,4782.361046,87.9,0.856344645287306,4.18,1.46,4.98,1.06,8.41394784695912,10,15.27,0.1,103.74,11.76,18.47,5.84,1.36,0.17,3.51,0.6,5.64,10.8,840.12659,19806908860.5627
1.93003496700463,31420,25,523.7288925,58.3,0.560896409402384,0.393583632067777,3.63954127563265,3.34925780136223,0.958999369435248,8.64434747970725,15.9751478841897,23.9381528489099,0.832682121480933,112.273790946359,1.77883658549937,13.0326600456098,5.22478330943391,0.556717206338539,0.124871060668748,14.0446001893633,0.609573411895035,3.35675767115841,8.79,118.64302,3.19e+09
1.77378093025278,65706,9,84.46045434,43,0.725555410444473,2.20867184969267,1.16915976612811,3.26878013700896,0.918789906106476,11.6471834769316,11.2492670854445,19.618778382375,0.168075862721398,46.9122984885447,7.021083257358,13.635039187134,5.23040594275318,0.619349527029156,0.174552826795957,4.07775023989455,0.631056842845932,2.27340879782094,8.48,34.203602,4.702e+10
1.73553051933252,44087,42.7,445.8226242,59.2,0.485325984590666,0.658602356649357,2.39787323352813,2.86773367944319,0.927592357023,12.6138939334981,15.0523631756229,28.7455275389559,0.24601619223507,63.7591449342839,3.30715468993854,13.4435260158599,4.79613923345514,0.429023994639123,0.146838934937391,13.9505144746726,0.615391992642304,2.59390588830239,9.24,115.56576,2.114e+10
1.83288524697196,24000,59.2,1101.792914,78.2,0.874060881943113,0.101371155909055,4.90652900036418,4.43054003418394,1.19879428105183,8.11941335919599,19.4393108797865,28.161130325375,1.03379125579892,67.2302657401287,1.27075647869063,11.145912053241,4.60648039997299,0.909195731074598,0.150654608491869,16.0440764834001,0.765212120510821,5.94431262376754,10.25,315.49902,5.03e+09
1.92697014967254,61513,56.9743462241224,969.9563729,51.1,0.78047358716227,0.356650840035218,3.66556940967837,3.16924778539716,0.953132332374232,11.537460470646,26.386678741619,37.2469367203596,0.909616544622578,99.1663574364783,3.80686502028622,18.9786500968099,5.49545140234581,0.637430972002132,0.198303127577276,21.9051244640464,0.688021660448558,2.28376131075777,8.63,51.02795,3.52e+09
1.76924893490815,31632,100,1391.52257,64.9,0.496306284968071,0.615615973341784,2.47901297556959,2.92751682377172,1.04585750801067,10.2584998918288,16.5964850389807,28.9962305721138,0.20344090283885,79.6154394562488,4.70309226779339,14.8429179685186,4.83425601684142,0.486167397750504,0.180462491962257,15.7664564248312,0.690509536479778,2.3,9.76,393.65927,2.44e+09
1.8624670483279,22941,100,2083.430502,70,0.866809953207803,0.922774018918895,4.08742783830131,4.7332962240107,1.02560878852839,10.872094556768,22.9365907053256,34.4750886143721,0.878270603333008,59.1773480377516,5.35488363076296,12.2315602540794,5.12813470430862,0.96329354289997,0.179619915710273,16.0876983344011,0.741753533888671,6.0439857070327,9.4,125.25507,14890369418.34
1.90589208225731,28771,87,1491.868089,71.4,0.557669727204781,0.343239554494244,4.92214475402074,4.33872924195882,1.21688391573131,6.3984737006119,17.5445439817926,26.51264661556,0.688530406319596,55.087768261069,1.97166494334886,10.9072073841615,5.41981691629267,0.784162192586936,0.18262124437049,18.4751846092978,0.862627888986212,6.20598785395993,9.43,711.14771,7031321216.42024
