"","total_confirmed_deaths_due_to_covid_19_per_million_people","cost_of_calorie_sufficient_diet_2017_usd_per_day","cost_of_nutrient_adequate_diet_2017_usd_per_day","cost_of_healthy_diet_2017_usd_per_day","calorie_sufficient_diet_cost_percent_of_1_20_poverty_line","nutrient_adequate_diet_cost_percent_of_1_20_poverty_line","healthy_diet_cost_percent_of_1_20_poverty_line","calorie_sufficient_diet_cost_percent_of_average_food_expenditure","nutrient_adequate_diet_cost_percent_of_average_food_expenditure","healthy_diet_cost_percent_of_average_food_expenditure","calorie_sufficient_diet_cost_percent_cannot_afford","nutrient_adequate_diet_cost_percent_cannot_afford","healthy_diet_cost_percent_cannot_afford","calorie_sufficient_diet_cost_number_cannot_afford","nutrient_adequate_diet_cost_number_cannot_afford","healthy_diet_cost_number_cannot_afford","population_with_access_to_improved_sanitation_y","population_without_access_to_improved_sanitation_y","age_standardised_diabetes_prevalence_male","age_standardised_diabetes_prevalence_female","crude_diabetes_prevalence_male","crude_diabetes_prevalence_female","ratio_of_diabetes_to_obesity_prevalence","ratio_of_diabetes_to_overweight_prevalence","deaths_no_access_to_handwashing_facility_sex_both_age_70_number","deaths_unsafe_sanitation_sex_both_age_70_number","deaths_unsafe_water_source_sex_both_age_70_number","deaths_no_access_to_handwashing_facility_sex_both_age_70_r_ate","deaths_unsafe_sanitation_sex_both_age_70_rate","deaths_unsafe_water_source_sex_both_age_70_rate","male_lung_cancer_deaths_per_100_000_who_iarc_2016","dementia_ihme_2017","cardiovascular_diseases_ihme_2017","stroke_ihme_2017","kidney_disease_ihme_2017","respiratory_disease_ihme_2017","liver_disease_ihme_2017","diabetes_blood_and_endocrine_disease_ihme_2017","digestive_disease_ihme_2017","hepatitis_ihme_2017","meningitis_ihme_2017","cancers_ihme_2017","parkinsons_disease_ihme_2017","prevalence_of_obesity_both_sexes_who_2019","prevalence_of_obesity_male_who_2019","prevalence_of_obesity_female_who_2019","life_satisfaction_in_cantril_ladder_world_happiness_report_2019","mean","income_classification_world_bank_2017","gini_index","gini_coefficient_world_bank_2016","gdp_per_capita","cost_of_closing_the_poverty_gap_in_int_2011_povcal_net_world_bank_2017","national_poverty_lines_jolliffe_and_prydz_2016","multidimensional_poverty_headcount_ratio_alkire_and_robles_2016","percentage_contribution_of_deprivations_in_education_to_overall_poverty_alkire_and_robles_2016","percentage_contribution_of_deprivations_in_health_to_overall_poverty_alkire_and_robles_2016","percentage_contribution_of_deprivations_in_living_standards_to_overall_poverty_alkire_and_robles_2016","mean_monthly_per_capita_expenditure_in_2011_int_povcal_net_2017","median_monthly_per_capita_expenditure_in_2011_int_povcal_net_2017","poverty_rate_50_percent_of_median_lis_key_figures_2018","stringency_index","income_support","debt_relief","containment_index","standard_deviation_of_life_satisfaction","all_causes_disability_adjusted_life_years_who_2015","share_of_population_covered_by_health_insurance_ilo_2014","current_health_expenditure_per_capita_ppp_current_international","haq_index_ihme_2017","beds_in_for_profit_privately_owned_hospitals_per_1_000_population_oecd","beds_in_not_for_profit_privately_owned_hospitals_per_1_000_population_oecd","beds_in_publicly_owned_hospitals_per_1_000_population_oecd","acute_care_beds_per_1_000_population_oecd","dentists_per_100_000_population_oecd","for_profit_privately_owned_hospitals_per_million_population_oecd","general_hospitals_per_million_population_oecd","hospitals_per_million_population_oecd","long_term_care_beds_per_1_000_population_oecd","midwives_per_1_000_live_births_oecd","not_for_profit_privately_owned_hospitals_per_million_population_oecd","nurses_per_1_000_population_oecd","physicians_per_1_000_population_oecd","psychiatric_care_beds_per_1_000_population_oecd","psychiatrists_per_1_000_population_oecd","publicly_owned_hospitals_per_million_population_oecd","surgical_specialists_per_1_000_population_oecd","hospital_beds_per_1_000_population_oecd","healthy_life_expectancy_ihme","life_expectancy_ihme","years_lived_with_disability_ihme","out_of_pocket_expenditure_per_capita_on_healthcare_ppp_usd_who_global_health_expenditure","total_gross_official_disbursements_for_medical_research_and_basic_heath_sectors","religious_compatibility_larson_et_al_2016","child_mortality_estimates_gapminder_2015","child_mortality_1950_2017_ihme_2018_x","inequality_in_life_expectancy_2015_2020","inequality_in_education_2017","infant_mortality_rate","international_historical_statistics_deaths_per_1_000_brian_mitchell_2013","life_expectancy","life_expectancy_1950_2015_un_population_division_2015","mean_bmi_male","mean_bmi_female","neonatal_mortality_rate_via_childmortality_org_2015","number_of_child_deaths_1950_2017_ihme_2017","number_of_infant_deaths_ihme_2017","number_of_neonatal_deaths_ihme_2017","total_population_gapminder_hyde_un"
"122",121.94,0.397012866,1.961194354,3.097216182,33.16732385,163.842469,258.748219,5.196970716,25.67239122,40.5431238,0,0.02204507,0.449238,0,8371.576974,170597.3488,36922792,1063620,8.394709,6.9763247,9.2658867,9.2658867,0.25,0.1,5.607770888,10.23089526,58.76978116,0.136956892,0.249866059,1.435316582,68.73,29.41,283.08,56.8,7.6,18.6,15.09,22.3,15.08,0.09,0.35,169.81,4.48,23.1,23.7,22.2,6.139,543.27002,4,30.23947,32.39,27455.237,0,8,1.942,32.7,52.276,21.224,508.95,426.19,10.587,38.89,2,2,46.43,1.79699873216,25415,97.5,1704.195989,79.6,1.78,0,4.85,4.85,1.09,9.72,25.31,27.86,0.02,93.77,0,7.69,3.85,0.65,0.09,15.71,0.54,6.62,67.6,77.93,10.33,396.16248,23145900000,10.6,5.2,4.81,4.7,4.7,366.3242414,9.912034939,78.73,77.1,27.63955019,26.15003733,3.1,2,1323,948,37797000
"123",232.526,0.417757991,1.863018265,2.688893108,34.90041695,155.6406236,224.6360157,4.616332218,20.58682641,29.7129538,0.1087342,0.465337,0.9322764,11199.9488,47931.10701,96027.26603,10327002,31074,8.4291863,5.2866095,7.7590325,7.7590325,0.44,0.16,4.287564851,15.85104615,13.89678485,0.263138121,0.972816656,0.85287896,28.87,41.34,155.11,58.28,12.82,26.91,12.6,39.07,11.78,0.18,0.34,140.76,3.32,20.8,20.3,21.2,5.768,816.5,4,33.49256,36.04,27035.6002,581.54572905,12.81,5.517,33.916,48.126,27.141,763.76,614.06,13.28625,58.33,1,2,64.05,1.956165552,19815,100,2661.397049,84.5,0.36,0.7,2.33,3.25,1.01,5.44,16.6,21.84,0.3437,58.5372,5.63,10.801,4.97,0.64,0.13,10.78,0.73,3.39,70.51,80.99,10.47,735.89484,19287300000,5.6,3.6,3.94,2.9,16.3,272.3945502,9.952576517,82.049,80.5,26.27238812,25.30196049,2,0,231,153,10167923
"124",79.832,0.750820795940001,2.54525979217,3.62813098191,60.7038246754,219.119729288,305.484472177,11.71868437532,39.4646723973,53.6223055132,0.49772874151,2.640953401,5.7771521777,199056.665858235,1560699.70745843,4358159.55756073,2431908,49631,18.9393887,18.7735012,13.1857956,13.1857956,0.61,0.29,0.039604142,0.031086478,0.172933288,0.269181861,0.21128891,1.17539483,18.5,48.45,187.72,24.99,25.77,10.5,12.09,108.6,7.22,0.37,0.43,81.64,4.24,35.1,32.5,43.1,6.375,1008.7727915,4,32.4992494,35.4062,153764.1643,104.16199399,12.4951,3.899,36.963,57.418,14.445,888.593500000001,718.756800000001,15.57779,50,2,0,64.05,1.73784981489,22923,100,3900.286232,85.2,0.5629,0.2349,3.2134,3.0624,1.1232,8.4426,18.3466,24.1324,0.7023,102.6436,2.5865,11.5356,4.776,0.4566,0.1676,15.7134,0.673,3.3564,68.15,79.87,11.71,242.92445,12162900000,9.22000000000001,7.7,7.95,5.9,11.4,543.0833892,7.22403045793,80.227,77.9,28.93386095,30.37723605,3.8,0,167,105,2930524
"125",341.725,0.508367756,2.271961773,3.306929619,42.47015507,189.8046594,276.2681386,4.759807879,21.27220189,30.96252558,0.7519175,6.444023,11.02077,147281.7726,1262222.425,2158692.332,15674045,4141436,7.2931016,6.3776748,8.3916512,8.3916512,0.35,0.14,2.216485464,13.30823442,20.71738689,0.093683425,0.562494546,0.875654634,47.02,28.99,430.29,140.81,8.67,21.46,33.93,17.24,12.78,0.45,0.42,150.5,4.41,22.5,23.4,21.6,6.13,305.64999,3,35.7615,27.33,20126.2922,0,5.24,0.807,34.373,40.861,25.355,266.57,238.08,8.465,38.43,2,1,52.08,1.77378947859,28496,94.3,1090.416516,74.4,0.7165,0.1579,4.4892,3.7146,1.17,8.33040000000001,18.04,25.6201,0.7603,58.8393,0.9534,8.6122,5.1017,0.7704,0.1158,14.1354,0.7385,4.8892,65.54,75.23,9.69,232.00484,6721400000,11.9,11.1,9.63,6.8,6.3,707.6400662,12.11507547,76.054,74.5,27.3277675,27.02751136,6.3,2,1294,739,19127772
"126",182.198,0.621210643,2.270001586,3.398629889,51.89729684,189.6409011,283.9289799,6.770769513,24.7414588,37.04273244,0.001276778,0.4716394,2.541048,1844.902587,681503.5576,3671731.522,104037940,40058930,7.4159878,7.9515761,10.2981062,10.2981062,0.37,0.15,8.243218999,41.06300511,53.11255104,0.064354799,0.320578824,0.414649613,56.75,27.98,562.81,168.05,5.21,17.96,25.92,16.04,20.19,0.15,0.96,147.5,3.98,23.1,18.1,26.9,5.495,680.21002,3,37.47301,41.59,24668.9079,9.9524185,8.3,1.69,25.406,54.236,21.677,786.43,563.54,12.506,30.09,1,0,43.75,1.8344842899,39906,88,1414.028282,71.7,0.797,0.2598,5.2268,4.3892,1.147,8.38770000000001,17.8151,28.475,0.7543,55.1287,1.2217,8.9608,5.079,0.791,0.1239,16.7469,0.6603,8.05,61.91,70.87,8.96,515.22107,25089400000,8.8,9.6,8.36,8,2.2,559.0535331,14.19155127,72.584,69.8,25.98863335,26.69187846,5,12,9572,6461,145912022
"127",2.702,0.762956708,1.310426108,3.607720503,63.73907337,109.4758653,301.3968674,52.86538101,90.79961513,249.9794771,23.69054,56.56786,91.14971,2838348.672,6777359.669,10920589.33,7163805,4465748,4.2869468,4.5413895,2.9881491,2.9881491,0.91,0.19,345.4228302,482.9915163,623.1221629,158.9349501,222.2326546,286.709161,1.7,41.11,268.13,82.99,10.84,47.21,26.66,60.85,41.92,4.55,19.02,133.87,2.28,5.8,1.9,9.3,3.268,78.540001,1,43.71005,51.34,1929.2851,1826.482046,1.46,53.8,21,24.9,54.1,82.57,48.4,19.50019,54.63,1,2,60,1.78040805941,54160,91,143.1853392,47.8,0.8112,1.1756,3.6405,3.9837,1.1366,15.2426,29.5371,42.8578,1.0489,83.1866,4.7861,9.53490000000001,4.9528,0.957000000000001,0.166,14.6561,0.5667,2.5926,59.47,67.77,8.3,37.179249,8.313e+10,13.132,42,50.68,23.8,29.3,3419.415576,6.6308498074,69.024,63.1,21.28077014,22.75714568,18.7,19,13751,7656,13276517
"128",1237.551,1.00825255807,2.78344264155,3.69790568379,89.8083550212,225.131856943,301.814559609,20.57038144339,55.1501830457,69.7937593064,1.71507979583,8.7262379087,15.2778657847,790034.44264261,4056658.6642704,6996644.509121,17007579.87,6495210.39,8.220592135,8.422051281,8.13045256,8.133923409,0.5382,0.1917,169.44129526554,250.78679165881,419.21379210953,4.4802597203,9.15697757223,17.27925228986,19.3912,41.9342,239.9379,56.4948,28.8503,30.8577,15.0924,84.1958,15.0989,0.6068,1.4459,127.9455,2.9541,21.612,18.126,24.699,6.08591,699.8640986,4,41.7210818,44.927,34267.264651,473.065268955,9.52,6.273,23.407,49.882,27.776,763.0048,506.2573,18.03238,38.89,1,2,45.83,1.81055517194,24693.23,86.552,3674.645142,72.2,0.6599,0.5957,2.8904,3.6173,1.1648,8.88130000000001,22.1873,27.592,0.7256,88.5577,3.882,10.553,4.8691,0.6638,0.128,12.2081,0.6135,2.2329,67.7250999999999,78.1969,9.7819,673.5119,25189200000,14.262,2.9,9.7465,7.425,16.153,820.793663804,6.03279769842,84.972,76.751,26.1744680424,26.7489864241,0.7,19.15,12630.17,7909.61,34010
"129",68.443,0.895221716,2.528955099,3.2009921,74.78878163,211.2744444,267.4178864,19.10498482,53.97059513,68.31258044,18.5827,71.84284,81.26451,38482.7276,148778.6189,168289.8611,67857,127696,8.3453454,7.7847396,5.7104621,5.7104621,0.23,0.07,1.182479901,1.665138708,2.506077838,26.45064956,37.24714506,56.0579394,9.20045,28.01,293.65,122.56,43.5,104.05,69.35,81,33.28,1.83,5.23,130.31,1.94,12.4,7.2,16.9,5.10818,86.949997,2,56.31984,30.82,3730.2045,8.825481,2.73,19.3,30.6,25.9,43.5,86.95,72.78,17.88419,48.1347,0.55,0.85,56.8591,1.73278468495,55263.95,2.1,308.3572367,49.6,0.5926,0.6228,4.3194,3.4598,1.2224,11.1286,21.4912,31.2778,0.725,86.3286,3.325,9.7485,5.1821,0.7787,0.1548,16.5241,0.5857,2.5338,61.65,70.6,8.95,35.996059,3.65e+09,13.858,47.3,34.06,25.9,18.3,2539.717063,7.27751171219,70.385,66.2,23.9792431,25.76122035,17.1,0,123,70,223364
"130",153.071,0.8509477136,2.4999264831,3.58569341743,72.4525712295,206.980420667,293.072410514,14.4008647483,38.0589768958,60.4909466056,0.44629207689,3.182045735,11.670286608,200242.989119361,1433549.52817935,4023236.1340531,31557144,0,17.6139625,17.0134147,13.8250458,13.8250458,0.59,0.29,10.38224065,6.15515015,37.75978201,2.314998101,1.372455271,8.419552829,9.6,51.42,301.43,84.77,44.64,22.13,19.1,85.1,6.27,0.97,0.69,90.21,3.92,35.4,30.8,42.3,6.56,654.0609985,4,37.5374865,40.337,50304.7502,160.410315705,8.7125,3.533,36.362,57.031,13.341,691.5702,535.1069,16.85832,53.7,2,1,63.69,1.7298629355,27174,88.538,3121.341632,79.4,0.5835,0.3692,3.2789,2.8967,1.0918,8.38930000000001,19.5068,27.0194,0.7342,71.5277,2.3563,9.943,4.0991,0.3386,0.1354,14.4973,0.5651,2.4992,66.38,77.1,10.72,467.57504,1e+07,2.2,14.5,8.23,8.9,16.2,735.4565519,6.93698507851,75.133,74.1,28.13973836,29.50637747,7.9,4,3670,2419,35340680
"131",19.231,0.744343569,1.857560211,3.178888156,62.18409098,155.1846459,265.5712745,23.01494333,57.43536287,98.29053922,8.035439,49.44025,77.24802,1239014.954,7623380.515,11911166.52,7129049,7847945,7.5161234,7.3062892,5.2602757,5.2602757,0.31,0.09,651.8171428,969.9338695,1297.648909,200.9618256,299.0404337,400.0782989,1.4,36.95,356.79,110.4,26.55,55.25,32.31,90.21,36.77,3.85,25.53,148.91,2.38,8.8,4,12.9,5.489,95.980003,1,40.28523,40.28,2617.1244,1230.723936,2.21,56.9,39.4,29,31.6,95.98,71.29,18.78058,19.44,0,0,39.64,1.76734599475,53970,20.1,97.08918675,44.4,0.7219,1.0462,3.4369,3.3893,1.1205,15.1698,26.0928,39.0799000000001,0.8387,82.8376,4.5247,9.68860000000001,4.5845,0.8537,0.1306,14.99,0.5246,1.8664,57.89,66.24,8.35,42.894653,8.352e+10,11.383,47.2,53.14,21.1,46.5,3397.166798,6.89818811808,67.941,65.8,21.90378795,24.13324951,20.8,23,16159,9798,17196308
"132",117.274,0.613036548,2.721453576,4.336531784,51.21441502,227.3561884,362.283357,9.152198781,40.62936245,64.74132912,2.950878,12.28619,23.87022,207176.9541,862595.9535,1675894.25,6839949,255434,7.2703366,6.4741997,8.4988801,8.4988801,0.45,0.17,1.50719623,5.292796122,17.18284253,0.153524584,0.539129749,1.750262313,41.3917,29.92,398.67,116.96,14.08,24.53,9.24,38.43,16.61,0.06,0.41,174.37,4.3,21.5,21.1,21.8,6.042,360,3,30.35106,29.65,14124.1177,1.986184,5.42,0.2,48.8,10,41.2,386.22,339.26,14.137,36.11,2,1,55.36,1.75086091523,28151,92.1,1323.690595,75.4,0.6031,0.2526,4.3784,3.8342,1.1495,9.04560000000001,18.0412,27.0675,0.810299999999999,73.2443,1.5022,9.453,5.3157,0.6794,0.1284,14.5465,0.7226,4.3034,66.07,75.9,9.84,537.25604,1.15e+09,13.6,6.7,5.61,7.1,8.1,437.1464594,21.8,76.001,74.6,26.78923098,25.73872813,4.2,0,366,259,8697547
"133",9.277,1.241975289,2.201196701,2.770219681,103.7573341,183.8927904,231.4302156,57.83079465,102.4955613,128.9912987,40.10301,76.5531,85.57656,3003086.233,5732626.072,6408341.648,962524,6274501,7.1035396,6.6353241,4.6419825,4.6419825,0.31,0.09,406.241183,601.0625282,797.2303555,261.8330403,387.4004798,513.8357621,2.4,31.04,386.95,125.83,23.09,54.01,36.69,86.5,40.23,4.91,31.04,138.42,1.97,8.7,3.8,13.3,3.447,70.980003,1,35.69018,33.99,1683.8497,345.437898,1.91,81,23.1,31.5,45.5,70.84,55.78,18.71838,43.98,0,0,54.23,1.76351115109,117683,0,256.3404367,41.3,0.7513,0.9177,3.7335,3.7767,1.1554,14.6292,27.2683,39.3404,0.9357,81.7243,4.6457,9.88620000000001,4.746,0.961000000000001,0.1648,15.3004,0.5513,2.1205,51.63,59.15,7.52,98.019753,1.4083e+11,12.788,120.4,117.82,39.8,47.3,7942.533669,6.9659363312,54.696,50.2,21.9114498,23.58342185,34.9,30,20114,9056,8141343
"134",4.786,1.17701938691,3.13165121717,4.31322425864,108.1011844158,278.895831746,355.701739559,18.92691288245,55.4776959774,80.517990256,1.49577907591,4.0605538024,7.8385655776,660325.838413177,2432639.91939743,3600283.61873323,5535002,0,9.3643048,6.542572,7.6571868,7.6571868,1.62,0.32,0.525654718,0.322362997,1.520959215,0.154520554,0.094761271,0.447098548,30.49,38.86,111.1,22.84,13.66,11.72,3.59,22.56,5.14,0.09,0.16,111.78,3.03,6.1,5.8,6.3,6.378,1384.8569966,4,32.9401717,34.271,68402.3451,326.89605204,19.0672,5.797,22.215,61.887,22.132,1275.7326,1019.8928,13.75752,47.22,2,2,66.07,1.76678311002,14354,100,3681.29594,86.3,0.7942,0.5358,3.3096,4.6234,1.1616,10.124,28.3462,38.7907,1.0462,114.9493,3.6625,17.0003,5.7177,1.2913,0.2264,15.8594,0.821599999999999,5.632,73.62,83.73,10.11,1161.4761,20432300000,15.185,2.7,2.12,2.6,8.2,129.2178014,3.428703184,83.62,82.6,24.4019799,23.14285847,1,0,80,46,5896684
"135",32.237,0.387426943,2.110823834,3.333447784,32.36649482,176.3428433,278.4835241,5.577298781,30.38687786,47.98745827,0.5420523,1.311294,2.348883,29483.48216,71324.32286,127761.1958,5358715,65086,8.1699695,6.3083978,8.1008882,8.1008882,0.36,0.13,0.303444641,0.45204238,2.821787954,0.058192301,0.086689243,0.541140991,52.55,30.25,356.91,65.66,9.5,14.18,21.04,24.19,15.67,0.08,0.5,168.04,4.62,20.5,21,19.9,6.519,678.90997,4,24.97015,26.12,27075.5344,4.502202,15.69,0.896,30.962,49.303,22.394,851.49,795.44,8.421,43.98,2,2,49.7,1.78408932334,25991,94.8,2061.950585,78.6,0.6059,0.1709,4.7355,4.91,1.1361,6.1855,13.24,24.08,0.76,53.0487,1.2768,9.8998,5.3392,0.81,0.1632,16.7811,0.735100000000001,5.82,66.88,76.97,10.09,380.29736,4.805e+09,12.03,6.7,6.52,5.2,1.4,477.7632175,10.89437473532,77.542,76,27.54900625,25.72590086,4.2,0,255,153,5460726
"136",92.355,0.440995618,2.047126761,3.041276348,36.84173919,171.0214503,254.0748829,6.205535896,28.80645084,42.79577567,0,0,0.01920434,0,0,396.8361772,2044959,18572,7.2928867,6.9791175,9.8495225,9.8495225,0.35,0.13,0.121865262,0.243813876,0.923074812,0.045131477,0.090293823,0.341850739,48.75,29.73,190.44,41.24,5.36,16.04,16.27,18.47,12.91,0.03,0.23,154.68,4.63,20.2,19.4,21,6.462,1026.3199,4,24.63336,25.59,29244.9198,0.142861,19.37,1.14,29.271,56.468,22.323,1002.28,909.81,9.989,29.63,1,1,44.4,1.80734409817,21200,100,2733.762624,87.4,0.05,0,4.45,4.2,1.1472,1.45,5.81,14.03,0.14,71.7125,0,14.4032,5.3109,0.66,0.14,12.58,0.62,4.5,69.32,80.84,11.51,342.3797,5243500000,19.4,2.7,2.32,3,2.2,166.0980378,10.1743769993,81.324,80.1,26.78385887,26.73878467,1.4,0,33,26,2078723
"137",6.544,0.86502634412,2.05679824592,3.40569969086,72.7876608629,170.257229007,280.566299633,44.5226090688,114.7438625589,172.8651412829,26.53770718,70.5282145,87.8134634000001,3602802.5611178,14011558.29311,16647085.52698,2915110,9489615,7.4372867,6.2462293,4.5081573,4.5081573,0.77,0.21,445.4531298,649.511717,847.137449,211.6770966,308.6447154,402.5554735,3.5,37.27,473.9,153.48,17.59,56.13,40.43,86.18,60.12,6.26,33.84,163.49,1.94,8.3,3.9,12.3,4.668,90.57420057,1,36.82241,41.2945,1783.923405,1893.236171615,1.8927,81.2,34.2,18.6,47.2,84.7289,57.7475,18.78647,35.19,0,1,45.36,1.77204649332,89247,4.686,111.6090946361,34.2,0.758500000000001,1.0482,3.4561,3.4491,1.1397,15.633,27.9666,41.1522000000001,0.9011,83.9248,4.667,9.63430000000001,4.6845,0.8568,0.1489,15.0583,0.5289,2.0075,50.39,57.13,6.75,45.413412014,5.67e+10,11.538,136.8,110.4,38.9,39.826,5708.750822,7.11557328037,57.397,54.9,22.54632092,23.96891503,39.7,56,36737,17095,16359500
"138",321.251,1.264708811,3.407425561,4.276109309,105.6565422,284.6637896,357.2355313,29.2795996,78.8861873,98.99730862,18.0559,54.05105,61.10259,10291944.43,30809342.27,34828751.87,36527953,18484024,9.666581,12.631978,11.7505881,11.7505881,0.29,0.15,1615.847969,2133.078229,3282.365464,77.47605523,102.2760123,157.3815934,24.88,33.38,249.35,76.83,27.55,57.55,11.73,130.7,20.26,0.54,5.62,133.23,2.11,28.3,15.4,39.6,4.947,337.70999,3,63.02607,63.38,12165.7948,1752.145088,5.62,11.1,6.2,56.7,37,358.24,140.42,23.751,51.85,1,1,61.07,1.80655334945,67514,100,1086.409415,52,0.8262,0.891100000000001,3.3458,3.7271,1.1399,15.8437,26.6781,41.8547,0.8882,87.3668000000001,4.1195,9.9302,4.456,0.7825,0.0887999999999999,14.7559,0.520899999999999,2.32,53.83,62.44,8.61,83.637741,8.779e+10,12.1,42.1,35.87,20.3,14.3,2400.860333,5.94439376885,64.131,57.1,25.10522536,29.59192125,11,33,25773,12661,60041996
"139",8.992,0.68144879,4.320287496,4.860810844,56.92972348,360.9262737,406.0827773,13.13085791,83.24775401,93.66311521,0,0.9978241,1.228063,0,512501.5262,630756.6251,51014947,0,9.3042505,6.7262088,8.4375467,8.4375467,1.5,0.23,38.68146316,24.06495766,112.2496836,0.800516322,0.49802644,2.323017191,40.27,53.73,123.61,54.53,9.74,20.25,14.51,36.6,8.72,0.21,0.26,146.57,3,4.7,4.4,4.8,5.793,1181.66,4,31.40486,34.3013,37927.6095,844.110252230001,16.4235,4.243,21.758,60.253,20.368,1045.7484,868.645200000001,14.62,50.93,1,1,64.29,1.86207812553,17921,100,2556.046343,85.8,0.8509,0.5283,3.2675,4.6158,1.0949,9.54070000000001,30.9164,34.1469,0.7911,86.9176,2.3241,11.5182,5.5706,1.2943,0.1747,13.3802,0.7502,5.2702,70.76,81,10.24,940.44543,1.7161e+10,17.5,3.5,3.54,3.644,10.9,269.2028526,8.46018656716,83.033,81.4,24.465566,23.1632351,1.6,1,1146,637,51305184
"140",5.003,0.76074846305,2.0621242458,3.42318865622,65.5479688832,169.933320273,285.117891826,39.1412315172,114.1134844692,188.1143181904,21.85130001,69.5572078,88.3765788,4327233.668499,13186376.4285,17073436.36624,796103,11086033,7.30144865,6.73525573,4.773416659,4.78770311799999,0.5399,0.1477,460.8228436,690.4437055,882.7365556,342.9839182,513.8874748,657.0083207,3.523,34.75,326.17,106.68,12.64,44.84,26.75,66.45,48.15,4.32,32.47,126.2,1.69,8.239,3.846,11.918,2.817,98.300003,1,44.14413,43.3361,1848.953195,3007.095753,2.0133,91.1,40.1,12.7,47.2,98.29,69.57,19.09593,25,1,0,36.07,1.76199362401,80319,9.56300000000001,71.16543519,38.8,0.7648,1.0605,3.5013,3.4287,1.1346,15.6389,27.1821,42.0168,0.9265,84.2171,4.6109,9.49560000000001,4.6741,0.8783,0.1301,14.8451,0.5259,2.1916,51.67,59.7,8.03,43.657784,1.1859e+11,11.478,92.6,111.26,37,39.6,8361.238892,7.2764072408,57.846,55.1,22.3614283346,23.7706166598,39.3,47,31687,15380,11381377
"141",754.96,0.442280512,1.770827881,2.715095317,36.94908205,147.9388371,226.8250056,6.080570696,24.34573494,37.32773335,0.5017389,0.9513059,1.480493,233776.3898,443244.2031,689809.5975,46401249,46448,8.5417676,5.6802586,8.2329689,8.2329689,0.29,0.12,23.59704663,9.975476802,36.93878373,0.368017975,0.155576875,0.576094822,45.1,46.26,117.28,26.87,9.39,30.04,9.64,24.84,12,0.18,0.32,129.92,3.96,23.8,24.6,22.8,6.502,1115.37,4,34.71895,35.89,31496.52,162.306095045,18.63,2.897,37.393,50.088,25.075,1102.65,937.61,15.562,47.69,2,2,54.46,1.502460957,16984,99.2,3182.544019,89.6,0.57,0.36,2.04,2.43,0.79,6.7,12.13,16.68,0.51,23.04,2.6,6.24,5.45,0.36,0.11,7.38,0.96,2.97,72.62,82.97,10.35,771.09918,7286800000,10.7,4.1,3.47,3,18.6,266.2264833,8.232298816,83.565,82.3,27.162678,24.92999859,2.8,1,1080,718,46745211
"142",0.887,0.971934199,2.227864363,4.050519973,81.19751039,186.1206652,338.3893043,17.60403343,40.35190729,73.36452306,0.08013956,10.67173,45.437,17185.12725,2288445.781,9743510.28,19938666,1027334,7.0219834,7.712655,8.4048689,8.4048689,1.57,0.34,66.51201084,196.3430677,361.5068164,5.407416978,15.96266335,29.39045252,9.1,41.92,226.84,61.04,23.41,56.53,21.57,89.52,6.2,0.07,2.56,74.72,3.31,5.2,2.9,7.3,4.213,268.32999,2,39.34577,38.58,11662.9064,38.535021,2.6,8.007,26.581,38.744,32.881,228.33,165.08,18.23005,81.48,0,2,83.93,1.78180937049,28527,100,353.1291505,72.8,0.8151,0.7685,3.3109,3.9156,1.1654,12.7544,25.4715,34.3364,0.8998,89.9046,3.887,8.86970000000001,4.6936,0.7883,0.1218,14.0474,0.5458,2.2236,67.75,77.41,9.66,135.6982,3.374e+10,19.039,8.7,9.29,7.1,12.8,684.2390101,6.226843558,76.978,74.6,22.6383471,23.83638768,5.4,2,2034,1533,21497306
"143",19.088,1.078303515,2.088458248,4.232425264,90.08383584,174.4743733,353.5860705,24.17271361,46.81771173,94.87978326,5.536669,35.98657,81.57917,2259702.644,14687341.32,33295229.71,8906147,28831766,8.3090898,9.4724273,7.1762183,7.1762183,0.5676,0.1921,202.4042067,336.5655065,428.0380857,24.86748244,41.35060708,52.58897408,0.9,43.15,449.28,115.47,37.59,48.64,20.8,79.78,17.03,0.84,3.01,94.4,3.24,14.532,8.629,18.837,4.139,138.89,2,34.2432,35.39,3379.5957,649.140966,3.5,53.4,26.7,23.5,49.8,138.89,112.1,18.93248,19.44,0,0,28.93,1.77576326132,59210,29.7,277.0008938,50.1,0.7843,0.8952,3.4723,3.9213,1.1404,15.1535,25.3409,38.3309,0.8846,84.631,4.4827,9.49550000000001,4.7653,0.8758,0.0977,15.0161,0.534199999999999,1.6818,58.17,68.3,10.13,175.13531,1.0946e+11,13.324,70.1,52.66,27.9,42.5,4236.793727,6.1781462025,65.311,63.1,23.29135867,26.12280796,29.8,68,53535,31836,44909351
